Glottocode,Language,Feature,Original_value,Curated_value,Type,Comment
coos1249,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
coos1249,BATCH,GB409_16,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
coos1249,BATCH,GB409_17,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
coos1249,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
coos1249,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
coos1249,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
coos1249,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
coos1249,BATCH,GB409_22,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
coos1249,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
coos1249,BATCH,GB409_24,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_1,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_17,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_22,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
daai1236,BATCH,GB409_24,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_1,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_2,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_3,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_17,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_19,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
dara1250,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_22,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
dara1250,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dara1250,BATCH,GB409_24,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_1,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_6,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
darl1243,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_11,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
darl1243,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_17,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_22,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
darl1243,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darl1243,BATCH,GB409_24,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_15,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
darm1243,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_17,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
darm1243,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_22,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
darm1243,BATCH,GB409_24,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dhar1247,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dhar1247,BATCH,GB409_2,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dhar1247,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dhar1247,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dhar1247,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dhar1247,BATCH,GB409_6,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
dhar1247,BATCH,GB409_7,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
dhar1247,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dhar1247,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dhar1247,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dhar1247,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dhar1247,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
dhar1247,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
