ID,Language_ID,Parameter_ID,Value,Source,Comment
1030,casi1235,GB409_22,1,"Headland and Healey 1974: 24-25, 30","Ergative alignment depends on semantic and pragmatic properties of the S and P arguments, including specificity, definiteness, visibility, and participant number."
1031,casi1235,GB409_23,1,"Headland and Healey 1974: 23, 25, 29",The ergative case have the same mark as the genitive marker.
1032,casi1235,GB409_24,1,"Headland and Healey 1974: 22-23, 29","Since the oblique case covers functions such as location, receiver, and instrumentality, and since for personal nouns the oblique marker is not identical to the ergative marker, there is a partial syncretism conditioned by the personal category. However, in pronouns and common nouns, they are distinct."
1033,cavi1250,GB409_1,1,Guillaume 2010:99-100,some pronouns ar marked in absolutive with ke
1034,cavi1250,GB409_2,1,"Guillaume 2010:101, Table 1",1SG absolutive: i-ke; 1SG ergative: e-ra. All persons have distinct ergative forms with suffix -ra. Full ergative-absolutive alignment on all independent pronouns.
1035,cavi1250,GB409_3,1,"Guillaume 2010:101-102, Table 1","2SG absolutive: mi-ke; 2SG ergative: mi-ra. Ergative suffix -ra added to all 2nd person forms (sg, dl, pl)."
1036,cavi1250,GB409_4,1,"Guillaume 2010:101, Table 1","3SG absolutive: tu-ke; 3SG ergative: tu-ra. All 3rd person forms (sg, dl, pl, proximal) have ergative counterparts with -ra."
1037,cavi1250,GB409_5,1,Guillaume 2010:99,Full NPs in A function take enclitic =ra (ERG). S and O NPs are unmarked. Consistent ergative-absolutive alignment.
1038,cavi1250,GB409_6,1,"Guillaume 2010:100, 110-111",Ergative marking applies consistently across all TAM categories. No split conditioned by aspect. Both imperfective (ex. 2a) and other aspects show ergative marking.
1039,cavi1250,GB409_7,1,"Guillaume 2010:100, 110-111",Ergative marking applies in perfective/completive contexts. No TAM-conditioned split reported.
1040,cavi1250,GB409_8,1,Guillaume 2010:99-100,Ergative =ra appears in recent past (ex. 1a: iye-chine) and remote past (kware) contexts alike. No tense-conditioned split.
1041,cavi1250,GB409_9,1,"Guillaume 2010:102, ex. 2a",Ergative marking present in imperfective/non-past contexts (ex. 2a: adeba-ya 'know-IMPFV'). No split.
1042,cavi1250,GB409_10,1,Guillaume 2010:99-100,Main declarative clauses consistently show ergative marking. No mood-conditioned split.
1043,cavi1250,GB409_11,1,Guillaume 2010:111-112,"Dependent clauses (imperative, hortative, conditional, etc.) also show ergative case marking on A arguments (ex. 20, 21a). No split."
1044,cavi1250,GB409_12,1,Guillaume 2010:99-100,Realis contexts show consistent ergative marking. No realis/irrealis split reported.
1045,cavi1250,GB409_13,1,"Guillaume 2010:111, ex. 21c","Conditional/irrealis clauses also show ergative marking (ex. 21c: i-ke in absolutive, e-ra in ergative). No split."
1046,cavi1250,GB409_14,1,Guillaume 2010:99-100,Ergative marking is not conditioned by semantic agentivity. All A arguments receive =ra regardless of agentivity.
1047,cavi1250,GB409_15,1,Guillaume 2010:99-100,No agentivity-conditioned split reported. Ergative marking applies uniformly.
1048,cavi1250,GB409_16,1,Guillaume 2010:99-100,No topicality-conditioned split reported. Ergative marking is not sensitive to discourse-pragmatic factors.
1049,cavi1250,GB409_17,1,Guillaume 2010:99-100,No topicality-conditioned split. Ergative marking applies uniformly regardless of topicality.
1050,cavi1250,GB409_18,1,Guillaume 2010:99-100,No animacy-conditioned split reported. Ergative marking applies to animate and inanimate A arguments alike.
1051,cavi1250,GB409_19,1,Guillaume 2010:99-100,No animacy-conditioned split. Ergative marking applies uniformly.
1052,cavi1250,GB409_20,1,"Guillaume 2010:99-100, 104-109",Main clauses consistently show ergative marking on A NPs and pronouns. This is the primary domain of the ergative pattern.
1053,cavi1250,GB409_21,1,Guillaume 2010:110-112,"All dependent clause types (non-finite and finite) show ergative case marking on A arguments, with the exception of general purpose clauses where A receives genitive marking (still an ergative-based system). No S/O pivot found in dependent clauses."
1054,cavi1250,GB409_22,1,Guillaume 2010:118,"Guillaume explicitly concludes there is NO split ergativity in Cavineña morphology. The apparent split reported by Camp (1985) is due to a morpho-phonological rule of suffix deletion (-ra and -ke deletion), not a morpho-syntactic split. At the syntactic level, co-reference constraints in dependent clauses operate on a NOMINATIVE-ACCUSATIVE basis (S/A pivot), not ergative."
1055,cavi1250,GB409_23,0,"Guillaume 2010:101, Table 1; 112","The ergative marker =ra (NPs) / -ra (pronouns) is DISTINCT from the genitive marker -ja (e.g. e-kwe 'my', tata-chi=ja 'father's'). In general purpose dependent clauses, A receives genitive marking -ja, but this is a distinct morpheme from the ergative =ra."
1056,cavi1250,GB409_24,0,Guillaume 2010:99,The ergative marker =ra is distinct from instrumental and comitative markers. No syncretism between ergative and instrumental/comitative reported for Cavineña (contrast with Panoan languages like Matses/SK where -n marks ERG=GEN=INST).
1057,cent2127,GB409_1,1,"Miyaoka, 2012: 732",Only in possessed nouns.
1058,cent2127,GB409_2,0,"Miyaoka, 2012: 382-383",
1059,cent2127,GB409_3,0,"Miyaoka, 2012: 382-383",
1060,cent2127,GB409_4,1,"Miyaoka, 2012: 382-383","The ergative case is named ""relative case"" in the source."
1061,cent2127,GB409_5,1,"Miyaoka, 2012: 709, 732, 741","Full NPs that refer to first or second person participants are flagged with locative case, instead of absolutive or ergative case (p. 731)."
1062,cent2127,GB409_6,1,"Miyaoka, 2012: 732","Verbs are not obligatorily marked for aspect. No mention nor evidence of an aspect-based split in case marking. See, for instance, the clause with an imperfective interpretation in (3)."
1063,cent2127,GB409_7,1,"Miyaoka, 2012: 741","Verbs are not obligatorily marked for aspect. No mention nor evidence of an aspect-based split in case marking. See, for instance, the clause with a perfective interpretation in (9)."
1064,cent2127,GB409_8,1,"Miyaoka, 2012: 1215","Verbs are not obligatorily marked for past tense. No mention nor evidence of a tense-based split in case marking. See in example (21) a clause with a past-tense reading, an absolutive argument aipa-ni ('partner-ABS') and an ergative argument aipa-an ('partner-ERG')."
1065,cent2127,GB409_9,1,"Miyaoka, 2012: 737",Verbs are not obligatorily marked for non-past tense. No mention nor evidence of a tense-based split in case marking. See an example with a present-tense reading and ergative alignment in (1).
1066,cent2127,GB409_10,1,"Miyaoka, 2012: 741",No mention nor evidence of a mood-based split in case marking. See example (9).
1067,cent2127,GB409_11,1,"Miyaoka, 2012: 1359",No mention nor evidence of a mood-based split in case marking. See example (39) in interrogative mood.
1068,cent2127,GB409_12,1,"Miyaoka, 2012: 741",No mention nor evidence of a split in case marking based on the realis-irrealis distinction. See example (9).
1069,cent2127,GB409_13,1,"Miyaoka, 2012: in passim","No mention nor evidence of a split in case marking based on the realis-irrealis distinction. Examples in the source do not offer evidence of such a split in negated clauses, in the future tense or in the optative mood."
1070,cent2127,GB409_14,1,"Miyaoka, 2012: 741",See example (9).
1071,cent2127,GB409_15,1,"Miyaoka, 2012:732, 737",See examples (3) in p. 732 and (1) in p. 737.
1072,cent2127,GB409_16,1,Miyaoka 2012: in passim,The grammar exhaustively describes case marking and alingments in the language but there is no mention nor evidence of a split based on the topicality of the A argument.
1073,cent2127,GB409_17,1,Miyaoka 2012: in passim,The grammar exhaustively describes case marking and alingments in the language but there is no mention nor evidence of a split based on the topicality of the A argument.
1074,cent2127,GB409_18,1,Miyaoka 2012: 741,See example (9).
1075,cent2127,GB409_19,1,Miyaoka 2012:329,See example (209b).
1076,cent2127,GB409_20,1,Miyaoka 2012: 741,See example (9).
1077,cent2127,GB409_21,0,"Miyaoka 2012:532, 540, 853-855","In nominal clauses S/A arguments take the ergative marker while the P argument is unmarked (accusative alignment). In relative clauses, when an A or P argument is relativized, the other core argument that remains inside the relative clause takes the ergative marker. When an oblique argument is relativized, the S/A argument inside the relative clause takes the ergative marker (accusative alignment)."
1078,cent2127,GB409_22,1,"Miyaoka 2012:709, 754","There is a number-based split: the distinction between absolutive and ergative only occurs in the third person singular, while they are not marked in the dual and plural numbers. Another split occurs if the P argument ""is backgrounded, is indefinite or only partly affected"": P takes ablative case while the A argument takes absolutive case (forming an accusative alignment). This is considered an antipassivization by the source, but the verb does not take an antipassive marker in this context."
1079,cent2127,GB409_23,1,Miyaoka 2012:737,
1080,cent2127,GB409_24,0,"Miyaoka, 2012:753, 953",
1081,chac1251,GB409_1,0,Tallman (2018:32),The absolutive is the unmarked case in Chácobo. Full NPs follow ergative-absolutive alignment with the ergative marked by a high tone (=´) and the absolutive left unmarked (∅).
1082,chac1251,GB409_2,0,Tallman (2018:31-32),"Pronouns in Chácobo follow nominative-accusative alignment, not ergative-absolutive. The 1SG pronoun is 'i' in S/A function; accusative is marked by the suffix -a (epenthetic case formative). No ergative marking on pronouns."
1083,chac1251,GB409_3,0,Tallman (2018:31-32),Same as GB409_2. All pronouns follow nominative-accusative alignment. The split is conditioned by nominal type: full NPs = ERG-ABS; pronouns = NOM-ACC.
1084,chac1251,GB409_4,0,Tallman (2018:31-32),Same as GB409_2 and GB409_3. Pronouns are nominative-accusative across all persons.
1085,chac1251,GB409_5,1,Tallman (2018:32),"Full NPs follow ergative-absolutive alignment. The ergative is marked by a high tone clitic (=´) on the NP; the absolutive is unmarked (∅). Example: hóni siri= 'old man=ERG' (Tallman 2018:106, ex. 3.1)."
1086,chac1251,GB409_6,1,Tallman (2018:32),No aspect-conditioned split is reported. The ergative-absolutive alignment on full NPs applies across aspectual contexts. Tallman (2018:32) identifies only two conditioning factors for the split: nominal type and post-clause-type/rank position.
1087,chac1251,GB409_7,1,Tallman (2018:32),Same as GB409_6. No split conditioned by aspect. ERG-ABS alignment on full NPs applies in perfective contexts.
1088,chac1251,GB409_8,1,Tallman (2018:32),"No tense-conditioned split reported. Chácobo has a complex graded tense system (up to 9 distinctions), but none of these conditions the ergative alignment on full NPs."
1089,chac1251,GB409_9,1,Tallman (2018:32),Same as GB409_8. ERG-ABS alignment on full NPs applies in non-past tenses.
1090,chac1251,GB409_10,1,Tallman (2018:32),No mood-conditioned split reported. ERG-ABS alignment on full NPs applies in indicative contexts.
1091,chac1251,GB409_11,1,Tallman (2018:32),No mood-conditioned split reported. ERG-ABS alignment on full NPs applies in imperative and hortative contexts as well.
1092,chac1251,GB409_12,1,Tallman (2018:32),No realis/irrealis-conditioned split reported. ERG-ABS alignment on full NPs applies in realis contexts.
1093,chac1251,GB409_13,1,Tallman (2018:32),No realis/irrealis-conditioned split reported. ERG-ABS alignment on full NPs applies in irrealis contexts.
1094,chac1251,GB409_14,1,Tallman (2018:32),No agentivity-conditioned split reported for full NPs.
1095,chac1251,GB409_15,1,Tallman (2018:32),No topicality-conditioned split reported for full NPs.
1096,chac1251,GB409_16,1,Tallman (2018:32),No animacy-conditioned split reported for full NPs.
1097,chac1251,GB409_17,1,Tallman (2018:32),"ERG-ABS alignment on full NPs applies in main clauses. The ergative high tone marker (=´) is attested in main clause declarative constructions ({A,S}-C order)."
1098,chac1251,GB409_18,1,Tallman (2018:32; Ch. 7),"Not directly confirmed. The neutralization of alignment in C-{A,S} constructions (post-clause-type position) may affect subordinate clauses, but Chapter 7 details were not fully recoverable. Coded as uncertain."
1099,chac1251,GB409_19,1,Tallman (2018:32; Ch. 7),Not directly confirmed. Same caveat as GB409_18. Coded as uncertain.
1100,chac1251,GB409_20,1,Tallman (2018:32; Ch. 7),"Not directly confirmed. Chácobo has a switch-reference system (D{A,S}) operating on {A,S} arguments in subordinate clauses, but whether ERG marking is preserved is not confirmed. Coded as uncertain."
1101,chac1251,GB409_21,1,Tallman (2018:32; Ch. 7),Not directly confirmed. Coded as uncertain pending access to Chapter 7.
1102,chac1251,GB409_22,1,Tallman (2018:31-32),"Positional neutralization: when the subject {A,S} appears after the clause-type/rank morpheme (C-{A,S} construction), the ergative alignment is neutralized, yielding perfect readings."
1103,chac1251,GB409_23,1,Tallman (2018:31-32; Ch. 14),"The ergative marker in Chácobo is a high tone clitic (=´), a prosodic/tonal marker, like the ergarive."
1104,chac1251,GB409_24,0,Tallman (2018:31-32),The ergative marker is a high tone clitic (=´). The instrumental and comitative are expressed by distinct morphemes in Chácobo. The tonal ergative marker is not the same as the instrumental or comitative markers.
1105,chan1313,GB409_1,1,"Chor 2011:16-17, 38-39",There is an absolute distinction in pronouns.
1106,chan1313,GB409_2,1,Chor 2011:18,"In another source (Hutton, 1987: 13), pronouns follow a tripartite alignment and report pronominal forms that are not found in Chor 2011. The reason for this discrepancy between the two sources is unclear."
1107,chan1313,GB409_3,1,Chor 2011: 18,"In another source (Hutton, 1987: 13), pronouns follow a tripartite alignment and report pronominal forms that are not found in Chor 2011. The reason for this discrepancy between the two sources is unclear."
1108,chan1313,GB409_4,1,Chor 2011:18,"In another source (Hutton, 1987: 13), pronouns follow a tripartite alignment and report pronominal forms that are not found in Chor 2011. The reason for this discrepancy between the two sources is unclear."
1109,chan1313,GB409_5,1,Chor 2011:25-26,"In another source (Hutton 1987: 9-11), nouns have a tripartite alignment. Nominative: (null). Agentive (e, ye), Accusative (to, cha). The reason for this discrepancy with Chor's analysis is unclear."
1110,chan1313,GB409_6,1,Chor 2011:27,See example (12)
1111,chan1313,GB409_7,1,Chor 2011:36,"See example (29), (30)"
1112,chan1313,GB409_8,1,Chor 2011:25-26,See example (30)
1113,chan1313,GB409_9,?,Chor 2011:36,"Chor 2011: ""The present tense marker is -ta, as shown in the substitution frame for eliciting lexical words in the word list...The categories of tense and modality need further analysis""."
1114,chan1313,GB409_10,1,Chor 2011:31,See example (17)
1115,chan1313,GB409_11,?,Chor 2011:in passim,No mention nor evidence of a split in case marking based on the indicative-non indicative distinction. Examples in the source do not offer evidence of such a split in interrogative and the imperative clauses.
1116,chan1313,GB409_12,1,"Chor 2011:25-26, 32",No mention nor evidence of a split in case marking based on the realis-irrealis distinction. See example (30) (20).
1117,chan1313,GB409_13,?,Chor 2011:in passim,"No mention nor evidence of a split in case marking based on the realis-irrealis distinction. Examples in the source do not offer evidence of such a split in negated clauses, in the future tense or in the optative mood."
